timestamp,consumption,temperature,humidity,occupancy,is_anomaly,original_value,hour,day_of_week,month,is_weekend,lag_1,lag_6,lag_12,lag_24,rolling_mean_24h,rolling_std_24h,anomaly_score
2025-03-29 08:00:00,125.30946918657732,31.282674498629184,51.46243377096347,5,0,125.30946918657732,8,5,3,1,132.648813179875,121.6488414333084,129.62777042116917,0.0,129.91753964628026,7.78965722858555,-0.12950723192287206
2025-03-29 09:00:00,137.79604407486107,30.62760796300361,57.97398384490729,3,0,137.79604407486107,9,5,3,1,125.30946918657732,121.94937606931522,118.0598125708066,0.0,130.2600833170881,7.7858439570557785,-0.12070845408240927
2025-03-29 10:00:00,124.44555790666368,29.00558567676641,55.726193583908326,5,0,124.44555790666368,10,5,3,1,137.79604407486107,118.15660981190234,125.04381152480434,0.0,130.0178114249871,7.706648920406613,-0.1261776462124275
2025-03-29 11:00:00,134.7974032509823,27.534925530273902,49.492008126128006,3,0,134.7974032509823,11,5,3,1,124.44555790666368,131.45429693671463,122.91167489410616,132.75204351722414,130.103034747227,7.749390508803612,-0.13026952749673137
2025-03-29 12:00:00,142.9522781290499,32.49828128338224,51.56559414873632,3,0,142.9522781290499,12,5,3,1,134.7974032509823,131.07337366241865,128.31621056242642,137.8967733861732,130.3136807781802,8.03393886945463,-0.09195266886736198
2025-03-29 13:00:00,126.91043615632752,29.314260691263332,55.10984378898237,3,0,126.91043615632752,13,5,3,1,142.9522781290499,132.648813179875,117.1266142516152,138.11532464484236,129.84681042449208,7.885046919215683,-0.13328087564324698
2025-03-29 14:00:00,128.62332457261124,29.619220464201824,41.5192382051844,8,0,128.62332457261124,14,5,3,1,126.91043615632752,125.30946918657732,121.6488414333084,135.3071301796733,129.56831852419785,7.801397960554123,-0.1307000134618933
2025-03-29 15:00:00,131.28032934561878,30.00601926668873,47.73820396915922,6,0,131.28032934561878,15,5,3,1,128.62332457261124,137.79604407486107,121.94937606931522,137.6711620918957,129.3020338264363,7.61975338925191,-0.11664384887578377
2025-03-29 16:00:00,127.33902818997004,26.833856226281167,35.702630681423074,2,0,127.33902818997004,16,5,3,1,131.28032934561878,124.44555790666368,118.15660981190234,139.34076235976147,128.80196156936165,7.3202231661968336,-0.10160390977876577
2025-03-29 17:00:00,120.9403362893291,27.36917224486185,50.88796471032161,2,0,120.9403362893291,17,5,3,1,127.33902818997004,134.7974032509823,131.45429693671463,145.29799631187737,127.78705906842214,6.585345012290588,-0.09135502976790599
2025-03-29 18:00:00,127.6565233730149,28.80170161590624,43.92300159218354,5,0,127.6565233730149,18,5,3,1,120.9403362893291,142.9522781290499,131.07337366241865,135.01502468789013,127.480454846969,6.4029649735767515,-0.08881330526582931
2025-03-29 19:00:00,120.42866429550902,27.61580644707976,48.96632839840217,5,0,120.42866429550902,19,5,3,1,127.6565233730149,126.91043615632752,132.648813179875,133.46298053378823,126.93735833704072,6.426207669094153,-0.08028634936485607
2025-03-29 20:00:00,126.36796215317592,26.54621441339048,44.700048557624456,3,0,126.36796215317592,20,5,3,1,120.42866429550902,128.62332457261124,125.30946918657732,129.62777042116917,126.80153299254097,6.401271834892202,-0.08968949881663268
2025-03-29 21:00:00,117.5258137466724,21.51647482137004,44.88199807678133,8,0,117.5258137466724,21,5,3,1,126.36796215317592,131.28032934561878,137.79604407486107,118.0598125708066,126.7792830415354,6.433823244808138,-0.05566421966045321
2025-03-29 22:00:00,127.89077674672802,22.11502974956693,48.96466470242959,3,0,127.89077674672802,22,5,3,1,117.5258137466724,127.33902818997004,124.44555790666368,125.04381152480434,126.89790659244888,6.426675776359701,-0.0900389372345291
2025-03-29 23:00:00,114.17215261383964,20.51247425210491,46.72957223220393,8,0,114.17215261383964,23,5,3,1,127.89077674672802,120.9403362893291,134.7974032509823,122.91167489410616,126.5337598307711,6.893040023873367,-0.05709484685473443
2025-03-30 00:00:00,114.38969241897162,20.850357684549405,41.91083047220839,3,0,114.38969241897162,0,6,3,1,114.17215261383964,127.6565233730149,142.9522781290499,128.31621056242642,125.95348824146049,7.310035084675958,-0.05008582968075592
2025-03-30 01:00:00,122.15600516236915,21.97657790149831,54.82518718335917,1,0,122.15600516236915,1,6,3,1,114.38969241897162,120.42866429550902,126.91043615632752,117.1266142516152,126.16304619607524,7.1154923506896015,-0.11015469271949807
2025-03-30 02:00:00,113.98678313947056,22.89904511251108,51.22248332700123,1,0,113.98678313947056,2,6,3,1,122.15600516236915,126.36796215317592,128.62332457261124,121.6488414333084,125.84379376716534,7.488926691239027,-0.047477595661868155
2025-03-30 03:00:00,123.26023459086208,28.75830223449076,51.56275823496846,4,0,123.26023459086208,3,6,3,1,113.98678313947056,117.5258137466724,131.28032934561878,121.94937606931522,125.89841287222977,7.464027411490636,-0.11571570920393265
2025-03-30 04:00:00,130.53571377141213,24.41838783971193,61.84171988003743,3,0,130.53571377141213,4,6,3,1,123.26023459086208,127.89077674672802,127.33902818997004,118.15660981190234,126.41420887054271,7.33233805853806,-0.11338774330356227
2025-03-30 05:00:00,117.7027666913334,25.27196811795012,58.26371588839221,6,0,117.7027666913334,5,6,3,1,130.53571377141213,114.17215261383964,120.9403362893291,131.45429693671463,125.8412284436518,7.457591847484381,-0.07631184307803429
2025-03-30 06:00:00,128.2368777916463,24.757568471193363,65.13852203302845,4,0,128.2368777916463,6,6,3,1,117.7027666913334,114.38969241897162,127.6565233730149,131.07337366241865,125.72304111570297,7.393266931310112,-0.10800071518685761
2025-03-30 07:00:00,129.9930674159019,24.85783875105461,55.71455441909533,5,0,129.9930674159019,7,6,3,1,128.2368777916463,122.15600516236915,120.42866429550902,132.648813179875,125.6123850422041,7.304441881562788,-0.10655248109583476
2025-03-30 08:00:00,133.76552081943757,26.21961928341284,56.30610915527526,9,0,133.76552081943757,8,6,3,1,129.9930674159019,113.98678313947056,126.36796215317592,125.30946918657732,125.96472052690659,7.490761079233416,-0.1111565818260537
2025-03-30 09:00:00,124.59731896579017,27.80143147422631,62.82254794337244,3,0,124.59731896579017,9,6,3,1,133.76552081943757,123.26023459086208,117.5258137466724,137.79604407486107,125.41477364736198,7.056281530932433,-0.0992776049507269
2025-03-30 10:00:00,124.85253015520372,32.27940445176639,56.399213304988045,1,0,124.85253015520372,10,6,3,1,124.59731896579017,130.53571377141213,127.89077674672802,124.44555790666368,125.43173082438447,7.054339846779776,-0.0992776049507269
2025-03-30 11:00:00,134.47282561006546,29.99277642246182,45.20155024649451,9,0,134.47282561006546,11,6,3,1,124.85253015520372,117.7027666913334,114.17215261383964,134.7974032509823,125.41820675601294,7.035891003215672,-0.08963773782000806
2025-03-30 12:00:00,133.48492336616593,30.386661333905465,51.28880441430056,8,0,133.48492336616593,12,6,3,1,134.47282561006546,128.2368777916463,114.38969241897162,142.9522781290499,125.02373364089277,6.229244394957508,-0.05374097323670224
2025-03-30 13:00:00,133.11558203371035,29.72190199733391,54.818002291918816,9,0,133.11558203371035,13,6,3,1,133.48492336616593,129.9930674159019,122.15600516236915,126.91043615632752,125.28228138578372,6.436290483743079,-0.0677484407724771
2025-03-30 14:00:00,133.18705426810996,30.38986024893426,42.60711277689266,6,0,133.18705426810996,14,6,3,1,133.11558203371035,133.76552081943757,113.98678313947056,128.62332457261124,125.47243678976282,6.604508526877728,-0.07134167111267997
2025-03-30 15:00:00,127.38194891228812,32.042939619548555,45.91922067039908,3,0,127.38194891228812,15,6,3,1,133.18705426810996,124.59731896579017,123.26023459086208,131.28032934561878,125.3100042717074,6.502610355890847,-0.0672878074055594
2025-03-30 16:00:00,131.01767494635604,24.67239236530832,37.09281138637609,2,0,131.01767494635604,16,6,3,1,127.38194891228812,124.85253015520372,130.53571377141213,127.33902818997004,125.46328121989013,6.595213573538522,-0.06910597627157433
2025-03-30 17:00:00,130.15901581115315,30.370208034083117,39.656825362262175,9,0,130.15901581115315,17,6,3,1,131.01767494635604,134.47282561006546,117.7027666913334,120.9403362893291,125.84739286663283,6.588789089078479,-0.08282367447651329
2025-03-30 18:00:00,123.74195140885293,22.04099090679546,45.44917768225217,2,0,123.74195140885293,18,6,3,1,130.15901581115315,133.48492336616593,128.2368777916463,127.6565233730149,125.68428570145942,6.590509296132303,-0.07243507946304828
2025-03-30 19:00:00,135.06905541986333,26.144019713131065,41.43690007588418,8,0,135.06905541986333,19,6,3,1,123.74195140885293,133.11558203371035,129.9930674159019,120.42866429550902,126.29430199830749,6.7583190704109475,-0.07580690844021648
2025-03-30 20:00:00,126.36916460455892,29.38381470948883,47.7860952757338,4,0,126.36916460455892,20,6,3,1,135.06905541986333,133.18705426810996,133.76552081943757,126.36796215317592,126.29435210044846,6.758319644682722,-0.0947080218436619
2025-03-30 21:00:00,116.1664174318282,25.188150202713988,45.05544420927383,2,0,116.1664174318282,21,6,3,1,126.36916460455892,127.38194891228812,124.59731896579017,117.5258137466724,126.23771058732994,6.84020448200325,-0.036292611232874306
2025-03-30 22:00:00,123.42387276480947,23.334308321666484,56.093698386004206,4,0,123.42387276480947,22,6,3,1,116.1664174318282,131.01767494635604,124.85253015520372,127.89077674672802,126.05158958808333,6.854027093330972,-0.08452837434997623
2025-03-30 23:00:00,113.21501072438424,25.309153855806464,39.58724270287844,1,0,113.21501072438424,23,6,3,1,123.42387276480947,130.15901581115315,134.47282561006546,114.17215261383964,126.01170867602269,6.928533857449837,-0.0016694812742799048
2025-03-31 00:00:00,123.93542301871226,18.59387420399771,48.91403324969517,3,0,123.93542301871226,0,0,3,0,113.21501072438424,123.74195140885293,133.48492336616593,114.38969241897162,126.40944745101189,6.492632498771995,-0.08194763865680987
2025-03-31 01:00:00,128.40350173943804,22.17319676713061,47.16552148456495,9,0,128.40350173943804,1,0,3,0,123.93542301871226,135.06905541986333,133.11558203371035,122.15600516236915,126.66975980838976,6.439708831573412,-0.09235517325094317
2025-03-31 02:00:00,121.07296931029184,23.74442464597299,49.91875412770875,1,0,121.07296931029184,2,0,3,0,128.40350173943804,126.36916460455892,133.18705426810996,113.98678313947056,126.96501756550731,5.978877535614575,-0.06485926583167723
2025-03-31 03:00:00,132.47054929352342,22.78203005519685,52.03514934283528,1,0,132.47054929352342,3,0,3,0,121.07296931029184,116.1664174318282,127.38194891228812,123.26023459086208,127.3487806781182,6.026143568744275,-0.08245468229804653
2025-03-31 04:00:00,132.0639046346825,24.13177964100804,59.49888314810048,7,0,132.0639046346825,4,0,3,0,132.47054929352342,123.42387276480947,131.01767494635604,130.53571377141213,127.41245529742115,6.069201973072942,-0.08416269597104992
2025-03-31 05:00:00,136.28552938014684,25.000055423640525,60.79076293700002,0,0,136.28552938014684,5,0,3,0,132.0639046346825,113.21501072438424,130.15901581115315,117.7027666913334,128.18673707612172,5.961014598026629,-0.0536538339133148
2025-03-31 06:00:00,143.6261005370007,27.245697759882603,62.137279624975584,6,0,143.6261005370007,6,0,3,0,136.28552938014684,123.93542301871226,123.74195140885293,128.2368777916463,128.82795469051146,6.743043356130482,-0.05908118102837634
2025-03-31 07:00:00,134.64012622581038,29.02691661445498,54.04395546216792,4,0,134.64012622581038,7,0,3,0,143.6261005370007,128.40350173943804,135.06905541986333,129.9930674159019,129.02158214092432,6.843920270241337,-0.11245378363633185
2025-03-31 08:00:00,133.5518272539013,28.90671458367371,57.03912994285294,14,0,133.5518272539013,8,0,3,0,134.64012622581038,121.07296931029184,126.36916460455892,133.76552081943757,129.0126782423603,6.837616197874406,-0.11187429431296553
2025-03-31 09:00:00,134.03001850209813,30.657718959972577,52.24959461308364,32,0,134.03001850209813,9,0,3,0,133.5518272539013,132.47054929352342,116.1664174318282,124.59731896579017,129.40570738970646,6.843879751064979,-0.11302096783139443
2025-03-31 10:00:00,135.2394651009542,25.720963690943584,59.67940778135858,34,0,135.2394651009542,10,0,3,0,134.03001850209813,132.0639046346825,123.42387276480947,124.85253015520372,129.83849634577942,6.871794356057281,-0.1170758414780188
2025-03-31 11:00:00,139.4433886804057,29.47794628625243,48.236852700120345,19,0,139.4433886804057,11,0,3,0,135.2394651009542,136.28552938014684,113.21501072438424,134.47282561006546,130.04560314037693,7.089009675423605,-0.10221972622673164
2025-03-31 12:00:00,141.7057598740832,27.953161379298702,48.9314392400206,31,0,141.7057598740832,12,0,3,0,139.4433886804057,143.6261005370007,123.93542301871226,133.48492336616593,130.38813799487346,7.451751315898057,-0.09662723914573329
2025-03-31 13:00:00,141.2123512241263,30.5178936391039,50.21334175559032,28,0,141.2123512241263,13,0,3,0,141.7057598740832,134.64012622581038,128.40350173943804,133.11558203371035,130.72550337780748,7.757607256360706,-0.1083874417668354
2025-03-31 14:00:00,143.4544327709615,30.233093120235328,41.92185662751218,10,0,143.4544327709615,14,0,3,0,141.2123512241263,133.5518272539013,121.07296931029184,133.18705426810996,131.1533108154263,8.171330496028839,-0.08771907096290837
2025-03-31 15:00:00,138.54260010961528,29.00755109519796,46.3983244130378,16,0,138.54260010961528,15,0,3,0,143.4544327709615,134.03001850209813,132.47054929352342,127.38194891228812,131.61833794864825,8.26441609439609,-0.11138107757614824
2025-03-31 16:00:00,144.58817846147537,29.680812058908533,49.320144639821365,13,0,144.58817846147537,16,0,3,0,138.54260010961528,135.2394651009542,132.0639046346825,131.01767494635604,132.18377559511154,8.675542536817886,-0.09378606366974823
2025-03-31 17:00:00,134.54378263963494,29.929158839440408,41.28930038073695,10,0,134.54378263963494,17,0,3,0,144.58817846147537,139.4433886804057,136.28552938014684,130.15901581115315,132.36647421296496,8.677218476676456,-0.14509267310239754
2025-03-31 18:00:00,147.74298145667905,26.950026767252854,44.50805457284204,24,0,147.74298145667905,18,0,3,0,134.54378263963494,141.7057598740832,143.6261005370007,123.74195140885293,133.36651713162436,9.016451853460923,-0.08548813401845057
2025-03-31 19:00:00,135.30356531899943,23.984224513887806,29.9736372924274,4,0,135.30356531899943,19,0,3,0,147.74298145667905,141.2123512241263,134.64012622581038,135.06905541986333,133.37628837742173,9.018503973585647,-0.14499854781314436
2025-03-31 20:00:00,125.7142122179186,21.83748485816104,39.194486327916366,9,0,125.7142122179186,20,0,3,0,135.30356531899943,143.4544327709615,133.5518272539013,126.36916460455892,133.34899869464502,9.041590554233455,-0.13186079564634517
2025-03-31 21:00:00,122.29920615699623,23.89905467431116,43.85343627277941,6,0,122.29920615699623,21,0,3,0,125.7142122179186,138.54260010961528,134.03001850209813,116.1664174318282,133.6045315581937,8.611286732782682,-0.1293146243085621
2025-03-31 22:00:00,127.58874297826635,23.07192385405229,39.73517460799846,1,0,127.58874297826635,22,0,3,0,122.29920615699623,144.58817846147537,135.2394651009542,123.42387276480947,133.77806781708776,8.437414358320991,-0.13324459331374716
2025-03-31 23:00:00,121.4932099177718,19.36621414316056,48.45005622599525,9,0,121.4932099177718,23,0,3,0,127.58874297826635,134.54378263963494,139.4433886804057,113.21501072438424,134.1229927834789,7.696956381165762,-0.11834049595797086
2025-04-01 00:00:00,123.57000247046048,21.451533646326062,55.29970278029575,7,0,123.57000247046048,0,1,4,0,121.4932099177718,147.74298145667905,141.7057598740832,123.93542301871226,134.10776692730175,7.718317079085685,-0.12792334467672628
2025-04-01 01:00:00,124.97671196726876,20.387348150551368,43.1903873109751,3,0,124.97671196726876,1,1,4,0,123.57000247046048,135.30356531899943,141.2123512241263,128.40350173943804,133.964984020128,7.858846753015406,-0.12573471312484802
2025-04-01 02:00:00,124.81223633876604,19.275324720682903,49.054635670980765,2,0,124.81223633876604,2,1,4,0,124.97671196726876,125.7142122179186,143.4544327709615,121.07296931029184,134.1207868129811,7.625757328615741,-0.11924158150270386
2025-04-01 03:00:00,123.41970005695975,26.33970700834128,57.9951341656864,9,0,123.41970005695975,3,1,4,0,124.81223633876604,122.29920615699623,138.54260010961528,132.47054929352342,133.74366809479096,7.928695134790019,-0.1263786350093335
2025-04-01 04:00:00,122.42576387657068,27.287975838404325,60.96235268504462,7,0,122.42576387657068,4,1,4,0,123.41970005695975,127.58874297826635,144.58817846147537,132.0639046346825,133.3420788965363,8.254852401233242,-0.1292941701542873
2025-04-01 05:00:00,129.9426538198393,22.05641541676101,63.34966013743894,1,0,129.9426538198393,5,1,4,0,122.42576387657068,121.4932099177718,134.54378263963494,136.28552938014684,133.07779241485682,8.258053728116115,-0.1428569483430932
2025-04-01 06:00:00,138.42412959534832,25.94586724855809,60.55444739443884,2,0,138.42412959534832,6,1,4,0,129.9426538198393,123.57000247046048,147.74298145667905,143.6261005370007,132.8610436256213,8.034394481561577,-0.144536021596956
2025-04-01 07:00:00,136.93753552647573,26.7303660400838,61.966820287969725,2,0,136.93753552647573,7,1,4,0,138.42412959534832,124.97671196726876,135.30356531899943,134.64012622581038,132.956769013149,8.070119628138716,-0.15138872567078537
2025-04-01 08:00:00,131.0918141821288,31.93923135667939,63.1776575805478,39,0,131.0918141821288,8,1,4,0,136.93753552647573,124.81223633876604,125.7142122179186,133.5518272539013,132.85426846849182,8.077851948165165,-0.14876239953696563
2025-04-01 09:00:00,139.34349527948166,29.04020990502956,54.998777303013846,47,0,139.34349527948166,9,1,4,0,131.0918141821288,123.41970005695975,122.29920615699623,134.03001850209813,133.07566333421613,8.183600297849747,-0.1421596594048521
2025-04-01 10:00:00,141.24510342442557,26.667501866779844,51.95706956996789,12,0,141.24510342442557,10,1,4,0,139.34349527948166,122.42576387657068,127.58874297826635,135.2394651009542,133.3258982643608,8.342909280444351,-0.1363546808613622
2025-04-01 11:00:00,135.40961004647053,31.67865817821986,51.74565729635087,37,0,135.40961004647053,11,1,4,0,141.24510342442557,129.9426538198393,121.4932099177718,139.4433886804057,133.15782415461348,8.254472577013466,-0.14918636197281532
2025-04-01 12:00:00,140.76862552972764,27.53844890846784,50.99743971138707,35,0,140.76862552972764,12,1,4,0,135.40961004647053,138.42412959534832,123.57000247046048,141.7057598740832,133.11877689026534,8.214398289753253,-0.14043278488621097
2025-04-01 13:00:00,140.11994081970622,29.39376763229458,44.1204423329682,39,0,140.11994081970622,13,1,4,0,140.76862552972764,136.93753552647573,124.97671196726876,141.2123512241263,133.07325979008115,8.170510149996431,-0.14130934022413233
2025-04-01 14:00:00,133.60366503662826,28.11972050712893,43.03121341763394,22,0,133.60366503662826,14,1,4,0,140.11994081970622,131.0918141821288,124.81223633876604,143.4544327709615,132.66281113448395,7.868168599271496,-0.15020633999774352
2025-04-01 15:00:00,140.26652745196716,28.117885128552988,44.91744104067101,22,0,140.26652745196716,15,1,4,0,133.60366503662826,139.34349527948166,123.41970005695975,138.54260010961528,132.7346414404153,7.931792183762774,-0.13512983261321593
2025-04-01 16:00:00,140.12443070752997,30.534770216972262,42.12849986730419,11,0,140.12443070752997,16,1,4,0,140.26652745196716,141.24510342442557,122.42576387657068,144.58817846147537,132.54865195066756,7.690420246341514,-0.1323116917541312
2025-04-01 17:00:00,141.2823230217011,30.976193725576685,39.41405612303053,46,0,141.2823230217011,17,1,4,0,140.12443070752997,135.40961004647053,129.9426538198393,134.54378263963494,132.82942446658697,7.88692762403895,-0.134881929915949
2025-04-01 18:00:00,139.41114588390548,24.52233031910672,31.29465344968676,47,0,139.41114588390548,18,1,4,0,141.2823230217011,140.76862552972764,138.42412959534832,147.74298145667905,132.48226465105475,7.368251002413446,-0.09568574130522578
2025-04-01 19:00:00,125.28688174038896,27.339767141102843,40.323201777066615,9,0,125.28688174038896,19,1,4,0,139.41114588390548,140.11994081970622,136.93753552647573,135.30356531899943,132.0649028352793,7.484270583147885,-0.09735334108870275
2025-04-01 20:00:00,125.3108748004244,23.53449274062001,36.48972612461041,7,0,125.3108748004244,20,1,4,0,125.28688174038896,133.60366503662826,131.0918141821288,125.7142122179186,132.04809710955038,7.499588066139345,-0.0979153262683305
2025-04-01 21:00:00,130.22884498334508,22.42349050360275,47.84434571416403,0,0,130.22884498334508,21,1,4,0,125.3108748004244,140.26652745196716,139.34349527948166,122.29920615699623,132.3784987273149,7.220913842920704,-0.10651979668860784
2025-04-01 22:00:00,127.74531065661148,23.56946289387064,43.456394233607455,7,0,127.74531065661148,22,1,4,0,130.22884498334508,140.12443070752997,141.24510342442557,127.58874297826635,132.3850223805793,7.21646780660928,-0.10608627715350372
2025-04-01 23:00:00,125.18576227593128,19.24945639077313,42.43064926786219,8,0,125.18576227593128,23,1,4,0,127.74531065661148,141.2823230217011,135.40961004647053,121.4932099177718,132.53887872883595,7.0105821243003845,-0.08495695539944331
2025-04-02 00:00:00,139.2636574532736,20.94120520155009,49.69228363059975,5,0,139.2636574532736,0,2,4,0,125.18576227593128,139.41114588390548,140.76862552972764,123.57000247046048,133.19278101978648,6.868104637613646,-0.08486894414551122
2025-04-02 01:00:00,125.46497639786686,22.765488635219985,58.94168837648616,9,0,125.46497639786686,1,2,4,0,139.2636574532736,125.28688174038896,140.11994081970622,124.97671196726876,133.2131253710614,6.843387955695258,-0.07840762826372111
2025-04-02 02:00:00,130.8542091029534,21.72312592762717,58.154079245723096,4,0,130.8542091029534,2,2,4,0,125.46497639786686,125.3108748004244,133.60366503662826,124.81223633876604,133.4648742362359,6.628671386385476,-0.08143043810239903
2025-04-02 03:00:00,132.42367746476782,26.480990527678237,58.17065356489515,5,0,132.42367746476782,3,2,4,0,130.8542091029534,130.22884498334508,140.26652745196716,123.41970005695975,133.84003996156122,6.281110822311588,-0.07826168536634776
2025-04-02 04:00:00,133.25695625652898,22.454350775876986,52.0297787426101,5,0,133.25695625652898,4,2,4,0,132.42367746476782,127.74531065661148,140.12443070752997,122.42576387657068,134.2913396440595,5.795689166771725,-0.04187867842511739
2025-04-02 05:00:00,130.59888235697267,28.77842667131055,67.76725876172229,8,0,130.59888235697267,5,2,4,0,133.25695625652898,125.18576227593128,141.2823230217011,129.9426538198393,134.31868249977336,5.775794793292573,-0.03328262517042724
2025-04-02 06:00:00,137.9369817261973,23.18309295289521,56.89186412982048,3,0,137.9369817261973,6,2,4,0,130.59888235697267,139.2636574532736,139.41114588390548,138.42412959534832,134.29838467189208,5.761578255097044,-0.03447446514125141
2025-04-02 07:00:00,132.00294073313685,33.33296168375137,64.32817782725239,1,0,132.00294073313685,7,2,4,0,137.9369817261973,125.46497639786686,125.28688174038896,136.93753552647573,134.09277655550298,5.751341562449585,-0.038085499803018785
2025-04-02 08:00:00,136.13641504198873,27.84784956060072,57.03343964608732,26,0,136.13641504198873,8,2,4,0,132.00294073313685,130.8542091029534,125.3108748004244,131.0918141821288,134.30296825799712,5.729036395632115,-0.03529850301776727
2025-04-02 09:00:00,136.05077291108023,26.914181012337632,61.25860717428167,29,0,136.05077291108023,9,2,4,0,136.13641504198873,132.42367746476782,130.22884498334508,139.34349527948166,134.16577149264708,5.641842483929549,-0.03177382109247928
2025-04-02 10:00:00,139.72788722271298,29.193914445850684,61.53437047937637,25,0,139.72788722271298,10,2,4,0,136.05077291108023,133.25695625652898,127.74531065661148,141.24510342442557,134.10255415090901,5.567073888065271,-0.018709348263513337
2025-04-02 11:00:00,151.40219006084374,27.821492728489247,55.82887680056288,16,1,151.40219006084374,11,2,4,0,139.72788722271298,130.59888235697267,125.18576227593128,135.40961004647053,134.76891165150792,6.592932317146005,0.035739219314437576
